"SalesOrderNumber","OrderDate","ProductKey","ResellerKey","EmployeeKey","SalesTerritoryKey","Quantity","Unit Price","Sales","Cost"
"SO63143","2/5/2020 12:00:00 AM","544","115","282","1","1","48.59","48.59","35.9600"
"SO63144","2/6/2020 12:00:00 AM","605","441","285","5","1","323.99","323.99","343.6500"
"SO63144","2/6/2020 12:00:00 AM","481","441","285","5","1","5.39","5.39","3.3600"
"SO63144","2/6/2020 12:00:00 AM","583","441","285","5","2","1020.59","2041.18","2165.0200"
"SO63144","2/6/2020 12:00:00 AM","580","441","285","5","1","1020.59","1020.59","1082.5100"
"SO63145","2/6/2020 12:00:00 AM","579","213","296","9","2","728.91","1457.82","1510.3000"
"SO63145","2/6/2020 12:00:00 AM","572","213","296","9","1","445.41","445.41","461.4400"
"SO63145","2/6/2020 12:00:00 AM","560","213","296","9","2","728.91","1457.82","1510.3000"
"SO63145","2/6/2020 12:00:00 AM","573","213","296","9","2","1430.44","2860.88","2963.8800"
"SO63145","2/6/2020 12:00:00 AM","471","213","296","9","3","38.10","114.30","71.2500"
"SO63145","2/6/2020 12:00:00 AM","564","213","296","9","2","1430.44","2860.88","2963.8800"
"SO63145","2/6/2020 12:00:00 AM","561","213","296","9","2","1430.44","2860.88","2963.8800"
"SO63146","2/6/2020 12:00:00 AM","606","259","282","4","2","323.99","647.98","687.3000"
"SO63146","2/6/2020 12:00:00 AM","580","259","282","4","2","1020.59","2041.18","2165.0200"
"SO63146","2/6/2020 12:00:00 AM","482","259","282","4","6","5.39","32.34","20.1700"
"SO63146","2/6/2020 12:00:00 AM","583","259","282","4","1","1020.59","1020.59","1082.5100"
"SO63146","2/6/2020 12:00:00 AM","390","259","282","4","1","672.29","672.29","713.0800"
"SO63146","2/6/2020 12:00:00 AM","471","259","282","4","3","38.10","114.30","71.2500"
"SO63147","2/6/2020 12:00:00 AM","545","36","283","2","2","24.29","48.58","35.9600"
"SO63148","2/7/2020 12:00:00 AM","578","361","293","1","2","728.91","1457.82","1510.3000"
"SO63148","2/7/2020 12:00:00 AM","572","361","293","1","2","445.41","890.82","922.8900"
"SO63148","2/7/2020 12:00:00 AM","567","361","293","1","1","445.41","445.41","461.4400"
"SO63148","2/7/2020 12:00:00 AM","573","361","293","1","1","1430.44","1430.44","1481.9400"
"SO63148","2/7/2020 12:00:00 AM","225","361","293","1","3","5.39","16.17","20.7700"
"SO63148","2/7/2020 12:00:00 AM","562","361","293","1","1","1430.44","1430.44","1481.9400"
"SO63148","2/7/2020 12:00:00 AM","563","361","293","1","3","1430.44","4291.32","4445.8100"
"SO63148","2/7/2020 12:00:00 AM","564","361","293","1","1","1430.44","1430.44","1481.9400"
"SO63148","2/7/2020 12:00:00 AM","566","361","293","1","2","445.41","890.82","922.8900"
"SO63148","2/7/2020 12:00:00 AM","483","361","293","1","5","72.00","360.00","224.4000"
"SO63148","2/7/2020 12:00:00 AM","579","361","293","1","2","728.91","1457.82","1510.3000"
"SO63148","2/7/2020 12:00:00 AM","477","361","293","1","2","2.99","5.98","3.7300"
"SO63148","2/7/2020 12:00:00 AM","603","361","293","1","2","72.89","145.78","107.8800"
"SO63148","2/7/2020 12:00:00 AM","491","361","293","1","7","32.39","226.73","291.0100"
"SO63148","2/7/2020 12:00:00 AM","552","361","293","1","1","54.89","54.89","40.6200"
"SO63148","2/7/2020 12:00:00 AM","555","361","293","1","2","63.90","127.80","94.5700"
"SO63148","2/7/2020 12:00:00 AM","568","361","293","1","3","445.41","1336.23","1384.3300"
"SO63148","2/7/2020 12:00:00 AM","559","361","293","1","2","12.14","24.28","17.9700"
"SO63148","2/7/2020 12:00:00 AM","571","361","293","1","1","445.41","445.41","461.4400"
"SO63148","2/7/2020 12:00:00 AM","577","361","293","1","2","728.91","1457.82","1510.3000"
"SO63148","2/7/2020 12:00:00 AM","576","361","293","1","1","1430.44","1430.44","1481.9400"
"SO63148","2/7/2020 12:00:00 AM","586","361","293","1","1","445.41","445.41","461.4400"
"SO63148","2/7/2020 12:00:00 AM","234","361","293","1","6","29.99","179.94","230.9500"
"SO63148","2/7/2020 12:00:00 AM","471","361","293","1","3","38.10","114.30","71.2500"
"SO63148","2/7/2020 12:00:00 AM","565","361","293","1","1","445.41","445.41","461.4400"
"SO63148","2/7/2020 12:00:00 AM","570","361","293","1","2","445.41","890.82","922.8900"
"SO63148","2/7/2020 12:00:00 AM","558","361","293","1","3","242.99","728.97","539.4500"
"SO63149","2/7/2020 12:00:00 AM","516","236","289","1","1","23.48","23.48","17.3800"
"SO63149","2/7/2020 12:00:00 AM","532","236","289","1","2","149.87","299.74","273.5700"
"SO63149","2/7/2020 12:00:00 AM","512","236","289","1","6","218.45","1310.70","1196.2500"
"SO63149","2/7/2020 12:00:00 AM","309","236","289","1","6","818.70","4912.20","4483.2000"
"SO63149","2/7/2020 12:00:00 AM","231","236","289","1","1","29.99","29.99","38.4900"
"SO63149","2/7/2020 12:00:00 AM","359","236","289","1","5","1376.99","6884.95","6259.9100"
"SO63149","2/7/2020 12:00:00 AM","474","236","289","1","13","40.59","527.67","340.2900"
"SO63149","2/7/2020 12:00:00 AM","306","236","289","1","2","809.76","1619.52","1478.0800"
"SO63149","2/7/2020 12:00:00 AM","544","236","289","1","4","48.59","194.36","143.8400"
"SO63149","2/7/2020 12:00:00 AM","595","236","289","1","2","338.99","677.98","616.4400"
"SO63149","2/7/2020 12:00:00 AM","559","236","289","1","5","12.14","60.70","44.9300"
"SO63149","2/7/2020 12:00:00 AM","555","236","289","1","4","63.90","255.60","189.1400"
"SO63149","2/7/2020 12:00:00 AM","552","236","289","1","4","54.89","219.56","162.4900"
"SO63149","2/7/2020 12:00:00 AM","511","236","289","1","3","218.45","655.35","598.1300"
"SO63149","2/7/2020 12:00:00 AM","398","236","289","1","5","26.72","133.60","98.8800"
"SO63149","2/7/2020 12:00:00 AM","355","236","289","1","1","1391.99","1391.99","1265.6200"
"SO63149","2/7/2020 12:00:00 AM","400","236","289","1","4","37.15","148.60","109.9700"
"SO63149","2/7/2020 12:00:00 AM","531","236","289","1","2","149.87","299.74","273.5700"
"SO63149","2/7/2020 12:00:00 AM","475","236","289","1","3","41.99","125.97","78.5300"
"SO63149","2/7/2020 12:00:00 AM","603","236","289","1","1","72.89","72.89","53.9400"
"SO63149","2/7/2020 12:00:00 AM","361","236","289","1","6","1376.99","8261.94","7511.8900"
"SO63149","2/7/2020 12:00:00 AM","551","236","289","1","2","158.43","316.86","289.1900"
"SO63149","2/7/2020 12:00:00 AM","357","236","289","1","6","1391.99","8351.94","7593.7200"
"SO63149","2/7/2020 12:00:00 AM","298","236","289","1","7","809.76","5668.32","5173.2900"
"SO63149","2/7/2020 12:00:00 AM","363","236","289","1","3","1376.99","4130.97","3755.9400"
"SO63149","2/7/2020 12:00:00 AM","558","236","289","1","4","242.99","971.96","719.2600"
"SO63149","2/7/2020 12:00:00 AM","524","236","289","1","1","158.43","158.43","144.5900"
"SO63149","2/7/2020 12:00:00 AM","527","236","289","1","2","158.43","316.86","289.1900"
"SO63149","2/7/2020 12:00:00 AM","556","236","289","1","2","105.29","210.58","155.8400"
"SO63149","2/7/2020 12:00:00 AM","588","236","289","1","1","461.69","461.69","419.7800"
"SO63149","2/7/2020 12:00:00 AM","295","236","289","1","2","818.70","1637.40","1494.4000"
"SO63149","2/7/2020 12:00:00 AM","476","236","289","1","4","41.99","167.96","104.7100"
"SO63150","2/7/2020 12:00:00 AM","569","610","282","4","1","445.41","445.41","461.4400"
"SO63151","2/7/2020 12:00:00 AM","476","207","285","5","4","41.99","167.96","104.7100"
"SO63151","2/7/2020 12:00:00 AM","474","207","285","5","6","41.99","251.94","157.0600"
"SO63151","2/7/2020 12:00:00 AM","475","207","285","5","4","41.99","167.96","104.7100"
"SO63151","2/7/2020 12:00:00 AM","359","207","285","5","3","1376.99","4130.97","3755.9400"
"SO63152","2/7/2020 12:00:00 AM","568","363","281","3","6","445.41","2672.46","2768.6700"
"SO63152","2/7/2020 12:00:00 AM","566","363","281","3","2","445.41","890.82","922.8900"
"SO63152","2/7/2020 12:00:00 AM","492","363","281","3","3","602.35","1807.05","1805.2300"
"SO63152","2/7/2020 12:00:00 AM","579","363","281","3","3","728.91","2186.73","2265.4500"
"SO63152","2/7/2020 12:00:00 AM","561","363","281","3","3","1430.44","4291.32","4445.8100"
"SO63152","2/7/2020 12:00:00 AM","572","363","281","3","3","445.41","1336.23","1384.3300"
"SO63152","2/7/2020 12:00:00 AM","564","363","281","3","2","1430.44","2860.88","2963.8800"
"SO63152","2/7/2020 12:00:00 AM","565","363","281","3","3","445.41","1336.23","1384.3300"
"SO63152","2/7/2020 12:00:00 AM","502","363","281","3","1","200.05","200.05","199.8500"
"SO63152","2/7/2020 12:00:00 AM","574","363","281","3","2","1430.44","2860.88","2963.8800"
"SO63152","2/7/2020 12:00:00 AM","560","363","281","3","2","728.91","1457.82","1510.3000"
"SO63152","2/7/2020 12:00:00 AM","499","363","281","3","1","602.35","602.35","601.7400"
"SO63152","2/7/2020 12:00:00 AM","576","363","281","3","6","1430.44","8582.64","8891.6300"
"SO63152","2/7/2020 12:00:00 AM","496","363","281","3","1","602.35","602.35","601.7400"
"SO63152","2/7/2020 12:00:00 AM","586","363","281","3","1","445.41","445.41","461.4400"
"SO63153","2/7/2020 12:00:00 AM","561","283","292","7","2","1430.44","2860.88","2963.8800"
"SO63153","2/7/2020 12:00:00 AM","471","283","292","7","2","38.10","76.20","47.5000"
"SO63153","2/7/2020 12:00:00 AM","573","283","292","7","2","1430.44","2860.88","2963.8800"
"SO63153","2/7/2020 12:00:00 AM","560","283","292","7","2","728.91","1457.82","1510.3000"
"SO63153","2/7/2020 12:00:00 AM","572","283","292","7","1","445.41","445.41","461.4400"
"SO63153","2/7/2020 12:00:00 AM","579","283","292","7","1","728.91","728.91","755.1500"
"SO63153","2/7/2020 12:00:00 AM","565","283","292","7","1","445.41","445.41","461.4400"
"SO63153","2/7/2020 12:00:00 AM","568","283","292","7","2","445.41","890.82","922.8900"
"SO63153","2/7/2020 12:00:00 AM","564","283","292","7","1","1430.44","1430.44","1481.9400"
"SO63153","2/7/2020 12:00:00 AM","586","283","292","7","1","445.41","445.41","461.4400"
"SO63154","2/7/2020 12:00:00 AM","376","478","291","6","1","1466.01","1466.01","1554.9500"
"SO63155","2/7/2020 12:00:00 AM","582","258","282","4","2","1020.59","2041.18","2165.0200"
"SO63155","2/7/2020 12:00:00 AM","390","258","282","4","3","672.29","2016.87","2139.2400"
"SO63155","2/7/2020 12:00:00 AM","372","258","282","4","1","1466.01","1466.01","1554.9500"
"SO63155","2/7/2020 12:00:00 AM","482","258","282","4","2","5.39","10.78","6.7200"
"SO63155","2/7/2020 12:00:00 AM","547","258","282","4","1","48.59","48.59","35.9600"
"SO63155","2/7/2020 12:00:00 AM","386","258","282","4","4","672.29","2689.16","2852.3200"
"SO63155","2/7/2020 12:00:00 AM","376","258","282","4","1","1466.01","1466.01","1554.9500"
"SO63155","2/7/2020 12:00:00 AM","580","258","282","4","5","1020.59","5102.95","5412.5500"
"SO63155","2/7/2020 12:00:00 AM","378","258","282","4","1","1466.01","1466.01","1554.9500"
"SO63155","2/7/2020 12:00:00 AM","382","258","282","4","2","672.29","1344.58","1426.1600"
"SO63155","2/7/2020 12:00:00 AM","583","258","282","4","3","1020.59","3061.77","3247.5300"
"SO63155","2/7/2020 12:00:00 AM","380","258","282","4","3","1466.01","4398.03","4664.8400"
"SO63155","2/7/2020 12:00:00 AM","604","258","282","4","1","323.99","323.99","343.6500"
"SO63155","2/7/2020 12:00:00 AM","584","258","282","4","3","323.99","971.97","1030.9500"
"SO63155","2/7/2020 12:00:00 AM","605","258","282","4","2","323.99","647.98","687.3000"
"SO63155","2/7/2020 12:00:00 AM","545","258","282","4","2","24.29","48.58","35.9600"
"SO63155","2/7/2020 12:00:00 AM","384","258","282","4","3","672.29","2016.87","2139.2400"
"SO63155","2/7/2020 12:00:00 AM","374","258","282","4","4","1466.01","5864.04","6219.7900"
"SO63155","2/7/2020 12:00:00 AM","606","258","282","4","2","323.99","647.98","687.3000"
"SO63155","2/7/2020 12:00:00 AM","546","258","282","4","1","37.25","37.25","27.5700"
"SO63156","2/7/2020 12:00:00 AM","564","199","293","1","1","1430.44","1430.44","1481.9400"
"SO63156","2/7/2020 12:00:00 AM","570","199","293","1","1","445.41","445.41","461.4400"
"SO63156","2/7/2020 12:00:00 AM","492","199","293","1","1","602.35","602.35","601.7400"
"SO63156","2/7/2020 12:00:00 AM","493","199","293","1","1","200.05","200.05","199.8500"
"SO63156","2/7/2020 12:00:00 AM","577","199","293","1","1","728.91","728.91","755.1500"
"SO63156","2/7/2020 12:00:00 AM","573","199","293","1","3","1430.44","4291.32","4445.8100"
"SO63156","2/7/2020 12:00:00 AM","560","199","293","1","4","728.91","2915.64","3020.6000"
"SO63156","2/7/2020 12:00:00 AM","499","199","293","1","3","602.35","1807.05","1805.2300"
"SO63156","2/7/2020 12:00:00 AM","576","199","293","1","2","1430.44","2860.88","2963.8800"
"SO63156","2/7/2020 12:00:00 AM","579","199","293","1","4","728.91","2915.64","3020.6000"
"SO63156","2/7/2020 12:00:00 AM","569","199","293","1","1","445.41","445.41","461.4400"
"SO63156","2/7/2020 12:00:00 AM","562","199","293","1","1","1430.44","1430.44","1481.9400"
"SO63156","2/7/2020 12:00:00 AM","586","199","293","1","4","445.41","1781.64","1845.7800"
"SO63156","2/7/2020 12:00:00 AM","502","199","293","1","1","200.05","200.05","199.8500"
"SO63156","2/7/2020 12:00:00 AM","523","199","293","1","1","31.58","31.58","23.3700"
"SO63156","2/7/2020 12:00:00 AM","565","199","293","1","1","445.41","445.41","461.4400"
"SO63156","2/7/2020 12:00:00 AM","572","199","293","1","2","445.41","890.82","922.8900"
"SO63156","2/7/2020 12:00:00 AM","496","199","293","1","1","602.35","602.35","601.7400"
"SO63157","2/8/2020 12:00:00 AM","363","650","282","1","6","1376.99","8261.94","7511.8900"
"SO63157","2/8/2020 12:00:00 AM","359","650","282","1","1","1376.99","1376.99","1251.9800"
"SO63157","2/8/2020 12:00:00 AM","222","650","282","1","4","20.99","83.96","52.3500"
"SO63157","2/8/2020 12:00:00 AM","477","650","282","1","4","2.99","11.96","7.4700"
"SO63157","2/8/2020 12:00:00 AM","488","650","282","1","4","32.39","129.56","166.2900"
"SO63157","2/8/2020 12:00:00 AM","532","650","282","1","6","149.87","899.22","820.7100"
"SO63157","2/8/2020 12:00:00 AM","524","650","282","1","7","158.43","1109.01","1012.1600"
"SO63157","2/8/2020 12:00:00 AM","511","650","282","1","2","218.45","436.90","398.7500"
"SO63157","2/8/2020 12:00:00 AM","465","650","282","1","7","14.69","102.83","64.1200"
"SO63157","2/8/2020 12:00:00 AM","490","650","282","1","3","32.39","97.17","124.7200"
"SO63157","2/8/2020 12:00:00 AM","552","650","282","1","3","54.89","164.67","121.8600"
"SO63157","2/8/2020 12:00:00 AM","556","650","282","1","1","105.29","105.29","77.9200"
"SO63157","2/8/2020 12:00:00 AM","512","650","282","1","2","218.45","436.90","398.7500"
"SO63157","2/8/2020 12:00:00 AM","484","650","282","1","2","4.77","9.54","5.9500"
"SO63157","2/8/2020 12:00:00 AM","476","650","282","1","6","41.99","251.94","157.0600"
"SO63157","2/8/2020 12:00:00 AM","357","650","282","1","3","1391.99","4175.97","3796.8600"
"SO63157","2/8/2020 12:00:00 AM","491","650","282","1","7","32.39","226.73","291.0100"
"SO63157","2/8/2020 12:00:00 AM","231","650","282","1","8","29.99","239.92","307.9400"
"SO63157","2/8/2020 12:00:00 AM","558","650","282","1","5","242.99","1214.95","899.0800"
"SO63157","2/8/2020 12:00:00 AM","555","650","282","1","6","63.90","383.40","283.7200"
"SO63157","2/8/2020 12:00:00 AM","531","650","282","1","3","149.87","449.61","410.3600"
"SO63157","2/8/2020 12:00:00 AM","309","650","282","1","2","818.70","1637.40","1494.4000"
"SO63157","2/8/2020 12:00:00 AM","353","650","282","1","2","1391.99","2783.98","2531.2400"
"SO63157","2/8/2020 12:00:00 AM","237","650","282","1","9","29.99","269.91","346.4300"
"SO63157","2/8/2020 12:00:00 AM","214","650","282","1","9","20.99","188.91","117.7800"
"SO63157","2/8/2020 12:00:00 AM","487","650","282","1","7","32.99","230.93","143.9600"
"SO63157","2/8/2020 12:00:00 AM","527","650","282","1","5","158.43","792.15","722.9700"
"SO63157","2/8/2020 12:00:00 AM","225","650","282","1","6","5.39","32.34","41.5300"
"SO63157","2/8/2020 12:00:00 AM","471","650","282","1","8","38.10","304.80","189.9900"
"SO63157","2/8/2020 12:00:00 AM","472","650","282","1","4","38.10","152.40","95.0000"
"SO63157","2/8/2020 12:00:00 AM","298","650","282","1","2","809.76","1619.52","1478.0800"
"SO63157","2/8/2020 12:00:00 AM","475","650","282","1","2","41.99","83.98","52.3500"
"SO63157","2/8/2020 12:00:00 AM","559","650","282","1","4","12.14","48.56","35.9500"
"SO63157","2/8/2020 12:00:00 AM","551","650","282","1","5","158.43","792.15","722.9700"
"SO63157","2/8/2020 12:00:00 AM","355","650","282","1","4","1391.99","5567.96","5062.4800"
"SO63157","2/8/2020 12:00:00 AM","603","650","282","1","3","72.89","218.67","161.8200"
"SO63157","2/8/2020 12:00:00 AM","544","650","282","1","2","48.59","97.18","71.9200"
"SO63157","2/8/2020 12:00:00 AM","463","650","282","1","5","14.69","73.45","45.8000"
"SO63157","2/8/2020 12:00:00 AM","483","650","282","1","9","72.00","648.00","403.9200"
"SO63157","2/8/2020 12:00:00 AM","517","650","282","1","2","31.58","63.16","46.7400"
"SO63157","2/8/2020 12:00:00 AM","361","650","282","1","7","1376.99","9638.93","8763.8700"
"SO63157","2/8/2020 12:00:00 AM","400","650","282","1","2","37.15","74.30","54.9900"
"SO63157","2/8/2020 12:00:00 AM","306","650","282","1","3","809.76","2429.28","2217.1200"
"SO63157","2/8/2020 12:00:00 AM","516","650","282","1","1","23.48","23.48","17.3800"
"SO63157","2/8/2020 12:00:00 AM","217","650","282","1","5","20.99","104.95","65.4300"
"SO63157","2/8/2020 12:00:00 AM","474","650","282","1","12","40.59","487.08","314.1200"
"SO63158","2/8/2020 12:00:00 AM","475","289","293","1","1","41.99","41.99","26.1800"
"SO63158","2/8/2020 12:00:00 AM","474","289","293","1","6","41.99","251.94","157.0600"
"SO63158","2/8/2020 12:00:00 AM","359","289","293","1","2","1376.99","2753.98","2503.9600"
"SO63159","2/8/2020 12:00:00 AM","476","307","293","1","4","41.99","167.96","104.7100"
"SO63159","2/8/2020 12:00:00 AM","475","307","293","1","1","41.99","41.99","26.1800"
"SO63159","2/8/2020 12:00:00 AM","359","307","293","1","2","1376.99","2753.98","2503.9600"
"SO63160","2/8/2020 12:00:00 AM","546","527","287","3","1","37.25","37.25","27.5700"
"SO63160","2/8/2020 12:00:00 AM","547","527","287","3","2","48.59","97.18","71.9200"
"SO63161","2/8/2020 12:00:00 AM","476","247","290","7","1","41.99","41.99","26.1800"
"SO63161","2/8/2020 12:00:00 AM","474","247","290","7","4","41.99","167.96","104.7100"
"SO63162","2/8/2020 12:00:00 AM","545","22","281","3","1","24.29","24.29","17.9800"
"SO63162","2/8/2020 12:00:00 AM","546","22","281","3","2","37.25","74.50","55.1400"
"SO63162","2/8/2020 12:00:00 AM","547","22","281","3","4","48.59","194.36","143.8400"
"SO63163","2/9/2020 12:00:00 AM","481","89","283","2","2","5.39","10.78","6.7200"
"SO63163","2/9/2020 12:00:00 AM","482","89","283","2","2","5.39","10.78","6.7200"
"SO63163","2/9/2020 12:00:00 AM","583","89","283","2","4","1020.59","4082.36","4330.0400"
"SO63163","2/9/2020 12:00:00 AM","471","89","283","2","1","38.10","38.10","23.7500"
"SO63164","2/9/2020 12:00:00 AM","579","159","296","9","2","728.91","1457.82","1510.3000"
"SO63164","2/9/2020 12:00:00 AM","576","159","296","9","1","1430.44","1430.44","1481.9400"
"SO63165","2/9/2020 12:00:00 AM","374","468","283","3","1","1466.01","1466.01","1554.9500"
"SO63165","2/9/2020 12:00:00 AM","491","468","283","3","2","32.39","64.78","83.1400"
"SO63167","2/9/2020 12:00:00 AM","583","684","283","2","2","1020.59","2041.18","2165.0200"
"SO63167","2/9/2020 12:00:00 AM","390","684","283","2","3","672.29","2016.87","2139.2400"
"SO63167","2/9/2020 12:00:00 AM","376","684","283","2","2","1466.01","2932.02","3109.9000"
"SO63167","2/9/2020 12:00:00 AM","606","684","283","2","3","323.99","971.97","1030.9500"
"SO63167","2/9/2020 12:00:00 AM","580","684","283","2","4","1020.59","4082.36","4330.0400"
"SO63167","2/9/2020 12:00:00 AM","546","684","283","2","2","37.25","74.50","55.1400"
"SO63167","2/9/2020 12:00:00 AM","547","684","283","2","1","48.59","48.59","35.9600"
"SO63167","2/9/2020 12:00:00 AM","384","684","283","2","1","672.29","672.29","713.0800"
"SO63167","2/9/2020 12:00:00 AM","287","684","283","2","1","202.33","202.33","204.6300"
"SO63167","2/9/2020 12:00:00 AM","434","684","283","2","1","356.90","356.90","360.9400"
"SO63167","2/9/2020 12:00:00 AM","418","684","283","2","2","356.90","713.80","721.8900"
"SO63167","2/9/2020 12:00:00 AM","436","684","283","2","2","356.90","713.80","721.8900"
"SO63167","2/9/2020 12:00:00 AM","374","684","283","2","1","1466.01","1466.01","1554.9500"
"SO63167","2/9/2020 12:00:00 AM","382","684","283","2","2","672.29","1344.58","1426.1600"
"SO63167","2/9/2020 12:00:00 AM","581","684","283","2","2","1020.59","2041.18","2165.0200"
"SO63167","2/9/2020 12:00:00 AM","545","684","283","2","1","24.29","24.29","17.9800"
"SO63168","2/10/2020 12:00:00 AM","552","663","295","8","1","54.89","54.89","40.6200"
"SO63168","2/10/2020 12:00:00 AM","306","663","295","8","1","809.76","809.76","739.0400"
"SO63169","2/10/2020 12:00:00 AM","359","280","291","6","3","1376.99","4130.97","3755.9400"
"SO63169","2/10/2020 12:00:00 AM","474","280","291","6","4","41.99","167.96","104.7100"
"SO63170","2/10/2020 12:00:00 AM","598","376","288","10","3","323.99","971.97","883.7400"
"SO63170","2/10/2020 12:00:00 AM","361","376","288","10","2","1376.99","2753.98","2503.9600"
"SO63170","2/10/2020 12:00:00 AM","544","376","288","10","2","48.59","97.18","71.9200"
"SO63170","2/10/2020 12:00:00 AM","491","376","288","10","7","32.39","226.73","291.0100"
"SO63170","2/10/2020 12:00:00 AM","597","376","288","10","1","323.99","323.99","294.5800"
"SO63170","2/10/2020 12:00:00 AM","477","376","288","10","2","2.99","5.98","3.7300"
"SO63170","2/10/2020 12:00:00 AM","357","376","288","10","1","1391.99","1391.99","1265.6200"
"SO63170","2/10/2020 12:00:00 AM","472","376","288","10","4","38.10","152.40","95.0000"
"SO63170","2/10/2020 12:00:00 AM","234","376","288","10","2","29.99","59.98","76.9800"
"SO63170","2/10/2020 12:00:00 AM","222","376","288","10","4","20.99","83.96","52.3500"
"SO63170","2/10/2020 12:00:00 AM","596","376","288","10","1","323.99","323.99","294.5800"
"SO63170","2/10/2020 12:00:00 AM","355","376","288","10","2","1391.99","2783.98","2531.2400"
"SO63170","2/10/2020 12:00:00 AM","359","376","288","10","1","1376.99","1376.99","1251.9800"
"SO63170","2/10/2020 12:00:00 AM","590","376","288","10","1","461.69","461.69","419.7800"
"SO63170","2/10/2020 12:00:00 AM","353","376","288","10","4","1391.99","5567.96","5062.4800"
"SO63170","2/10/2020 12:00:00 AM","589","376","288","10","4","461.69","1846.76","1679.1100"
"SO63170","2/10/2020 12:00:00 AM","595","376","288","10","1","338.99","338.99","308.2200"
"SO63170","2/10/2020 12:00:00 AM","471","376","288","10","5","38.10","190.50","118.7500"
"SO63170","2/10/2020 12:00:00 AM","587","376","288","10","1","461.69","461.69","419.7800"
"SO63170","2/10/2020 12:00:00 AM","225","376","288","10","4","5.39","21.56","27.6900"
"SO63170","2/10/2020 12:00:00 AM","591","376","288","10","5","338.99","1694.95","1541.0900"
"SO63170","2/10/2020 12:00:00 AM","217","376","288","10","4","20.99","83.96","52.3500"
"SO63170","2/10/2020 12:00:00 AM","363","376","288","10","4","1376.99","5507.96","5007.9300"
"SO63170","2/10/2020 12:00:00 AM","483","376","288","10","2","72.00","144.00","89.7600"
"SO63170","2/10/2020 12:00:00 AM","490","376","288","10","4","32.39","129.56","166.2900"
"SO63170","2/10/2020 12:00:00 AM","592","376","288","10","2","338.99","677.98","616.4400"
"SO63170","2/10/2020 12:00:00 AM","476","376","288","10","4","41.99","167.96","104.7100"
"SO63170","2/10/2020 12:00:00 AM","600","376","288","10","2","323.99","647.98","589.1600"
"SO63170","2/10/2020 12:00:00 AM","524","376","288","10","2","158.43","316.86","289.1900"
"SO63170","2/10/2020 12:00:00 AM","512","376","288","10","2","218.45","436.90","398.7500"
"SO63170","2/10/2020 12:00:00 AM","599","376","288","10","3","323.99","971.97","883.7400"
"SO63170","2/10/2020 12:00:00 AM","475","376","288","10","1","41.99","41.99","26.1800"
"SO63170","2/10/2020 12:00:00 AM","594","376","288","10","1","338.99","338.99","308.2200"
"SO63170","2/10/2020 12:00:00 AM","511","376","288","10","2","218.45","436.90","398.7500"
"SO63170","2/10/2020 12:00:00 AM","588","376","288","10","2","461.69","923.38","839.5600"
"SO63170","2/10/2020 12:00:00 AM","484","376","288","10","3","4.77","14.31","8.9200"
"SO63170","2/10/2020 12:00:00 AM","593","376","288","10","1","338.99","338.99","308.2200"
"SO63171","2/10/2020 12:00:00 AM","572","230","295","8","5","445.41","2227.05","2307.2200"
"SO63171","2/10/2020 12:00:00 AM","561","230","295","8","5","1430.44","7152.20","7409.6900"
"SO63171","2/10/2020 12:00:00 AM","523","230","295","8","2","31.58","63.16","46.7400"
"SO63171","2/10/2020 12:00:00 AM","503","230","295","8","2","200.05","400.10","399.7000"
"SO63171","2/10/2020 12:00:00 AM","493","230","295","8","4","200.05","800.20","799.4100"
"SO63171","2/10/2020 12:00:00 AM","496","230","295","8","2","602.35","1204.70","1203.4900"
"SO63171","2/10/2020 12:00:00 AM","231","230","295","8","2","29.99","59.98","76.9800"
"SO63171","2/10/2020 12:00:00 AM","488","230","295","8","5","32.39","161.95","207.8600"
"SO63171","2/10/2020 12:00:00 AM","465","230","295","8","4","14.69","58.76","36.6400"
"SO63171","2/10/2020 12:00:00 AM","477","230","295","8","7","2.99","20.93","13.0600"
"SO63171","2/10/2020 12:00:00 AM","214","230","295","8","6","20.99","125.94","78.5200"
"SO63171","2/10/2020 12:00:00 AM","565","230","295","8","3","445.41","1336.23","1384.3300"
"SO63171","2/10/2020 12:00:00 AM","569","230","295","8","2","445.41","890.82","922.8900"
"SO63171","2/10/2020 12:00:00 AM","579","230","295","8","6","728.91","4373.46","4530.9000"
"SO63171","2/10/2020 12:00:00 AM","562","230","295","8","2","1430.44","2860.88","2963.8800"
"SO63171","2/10/2020 12:00:00 AM","500","230","295","8","2","602.35","1204.70","1203.4900"
"SO63171","2/10/2020 12:00:00 AM","490","230","295","8","2","32.39","64.78","83.1400"
"SO63171","2/10/2020 12:00:00 AM","471","230","295","8","9","38.10","342.90","213.7400"
"SO63171","2/10/2020 12:00:00 AM","484","230","295","8","4","4.77","19.08","11.8900"
"SO63171","2/10/2020 12:00:00 AM","225","230","295","8","5","5.39","26.95","34.6100"
"SO63171","2/10/2020 12:00:00 AM","566","230","295","8","3","445.41","1336.23","1384.3300"
"SO63171","2/10/2020 12:00:00 AM","491","230","295","8","10","32.39","323.90","415.7200"
"SO63171","2/10/2020 12:00:00 AM","573","230","295","8","4","1430.44","5721.76","5927.7500"
"SO63171","2/10/2020 12:00:00 AM","506","230","295","8","2","200.05","400.10","399.7000"
"SO63171","2/10/2020 12:00:00 AM","222","230","295","8","3","20.99","62.97","39.2600"
