DateKey,Flight,Departure Airport,Scheduled Departure Time,Actual Departure Time,Arrival Airport,Scheduled Arrival Time,Actual Arrival Time
20220424,TTA11,LAX,09:50,10:01,SEA,12:35,12:36
20220424,TTA21,SFO,10:05,10:23,SEA,12:15,12:26
20220424,TTA32,SEA,10:15,11:50,PDX,11:15,11:22
20220424,TTA33,PDX,12:15,12:19,SEA,13:15,13:21
20220424,TTA22,SEA,13:35,13:49,SFO,15:45,15:49
20220424,TTA12,SEA,14:05,14:08,LAX,16:50,16:47
20220424,TTA23,SFO,17:35,17:37,SEA,19:45,19:38
20220424,TTA13,LAX,18:05,18:04,SEA,20:50,21:00
20220424,TTA36,SEA,18:15,18:30,PDX,19:15,19:12
20220424,TTA37,PDX,20:15,20:23,SEA,21:15,21:18
20220425,TTA30,SEA,06:15,06:14,PDX,07:15,07:16
20220425,TTA20,SEA,06:30,06:40,SFO,08:40,08:40
20220425,TTA10,SEA,06:10,07:45,LAX,08:55,10:30
20220425,TTA31,PDX,08:15,08:15,SEA,09:15,09:11
20220425,TTA11,LAX,09:50,10:07,SEA,12:35,12:44
20220425,TTA21,SFO,10:05,10:14,SEA,12:15,12:15
20220425,TTA34,SEA,14:15,14:15,PDX,15:15,15:09
20220425,TTA35,PDX,16:15,16:18,SEA,17:15,17:24
20220425,TTA36,SEA,18:15,18:25,PDX,19:15,19:20
20220425,TTA37,PDX,20:15,20:24,SEA,21:15,21:12
20220426,TTA10,SEA,06:10,06:10,LAX,08:55,09:04
20220426,TTA30,SEA,06:15,06:18,PDX,07:15,07:32
20220426,TTA20,SEA,06:30,06:41,SFO,08:40,08:50
20220426,TTA31,PDX,08:15,08:24,SEA,09:15,09:15
20220426,TTA11,LAX,09:50,09:58,SEA,12:35,12:38
20220426,TTA21,SFO,10:05,10:02,SEA,12:15,12:33
20220426,TTA32,SEA,10:15,10:14,PDX,11:15,11:15
20220426,TTA33,PDX,12:15,12:29,SEA,13:15,13:26
20220426,TTA22,SEA,13:35,13:36,SFO,15:45,15:49
20220426,TTA12,SEA,14:05,14:00,LAX,16:50,16:54
20220426,TTA23,SFO,17:35,17:36,SEA,19:45,19:48
20220426,TTA13,LAX,18:05,18:23,SEA,20:50,20:54
20220426,TTA36,SEA,18:15,19:51,PDX,19:15,19:25
20220426,TTA37,PDX,20:15,20:22,SEA,21:15,21:20
20220427,TTA10,SEA,06:10,06:10,LAX,08:55,09:12
20220427,TTA30,SEA,06:15,06:18,PDX,07:15,07:23
20220427,TTA20,SEA,06:30,06:34,SFO,08:40,08:40
20220427,TTA31,PDX,08:15,08:25,SEA,09:15,09:15
20220427,TTA11,LAX,09:50,09:49,SEA,12:35,12:39
20220427,TTA21,SFO,10:05,10:10,SEA,12:15,12:13
20220427,TTA22,SEA,13:35,13:38,SFO,15:45,17:21
20220427,TTA34,SEA,14:15,14:20,PDX,15:15,15:18
20220427,TTA35,PDX,16:15,16:13,SEA,17:15,17:24
20220427,TTA23,SFO,17:35,17:38,SEA,19:45,21:20
20220427,TTA36,SEA,18:15,18:18,PDX,19:15,19:14
20220427,TTA37,PDX,20:15,20:20,SEA,21:15,21:27
20220428,TTA30,SEA,06:15,06:15,PDX,07:15,07:14
20220428,TTA10,SEA,06:10,06:18,LAX,08:55,09:02
20220428,TTA20,SEA,06:30,06:28,SFO,08:40,08:42
20220428,TTA31,PDX,08:15,08:19,SEA,09:15,09:34
20220428,TTA11,LAX,09:50,09:51,SEA,12:35,12:33
20220428,TTA21,SFO,10:05,10:08,SEA,12:15,12:28
20220428,TTA32,SEA,10:15,10:22,PDX,11:15,11:18
20220428,TTA33,PDX,12:15,12:11,SEA,13:15,13:15
20220428,TTA12,SEA,14:05,14:03,LAX,16:50,16:45
20220428,TTA22,SEA,13:35,15:10,SFO,15:45,15:51
20220428,TTA23,SFO,17:35,17:37,SEA,19:45,19:54
20220428,TTA13,LAX,18:05,18:05,SEA,20:50,20:57
20220428,TTA36,SEA,18:15,18:14,PDX,19:15,19:56
20220428,TTA37,PDX,20:15,20:21,SEA,21:15,21:19
20220429,TTA10,SEA,06:10,06:07,LAX,08:55,08:58
20220429,TTA30,SEA,06:15,06:23,PDX,07:15,07:14
20220429,TTA20,SEA,06:30,06:38,SFO,08:40,08:52
20220429,TTA31,PDX,08:15,08:08,SEA,09:15,09:24
20220429,TTA21,SFO,10:05,10:08,SEA,12:15,12:20
20220429,TTA11,LAX,09:50,10:10,SEA,12:35,12:31
20220429,TTA34,SEA,14:15,14:16,PDX,15:15,15:16
20220429,TTA35,PDX,16:15,16:23,SEA,17:15,17:25
20220429,TTA36,SEA,18:15,19:50,PDX,19:15,19:12
20220429,TTA37,PDX,20:15,20:11,SEA,21:15,21:22
20220430,TTA32,SEA,10:15,,PDX,11:15,
20220430,TTA33,PDX,12:15,,SEA,13:15,
20220430,TTA10,SEA,06:10,,LAX,08:55,
20220430,TTA11,LAX,09:50,,SEA,12:35,
20220430,TTA30,SEA,06:15,06:11,PDX,07:15,07:26
20220430,TTA20,SEA,06:30,06:33,SFO,08:40,08:40
20220430,TTA31,PDX,08:15,08:22,SEA,09:15,09:12
20220430,TTA21,SFO,10:05,10:05,SEA,12:15,12:24
20220430,TTA22,SEA,13:35,13:38,SFO,15:45,15:54
20220430,TTA12,SEA,14:05,14:10,LAX,16:50,16:52
20220430,TTA23,SFO,17:35,17:38,SEA,19:45,19:53
20220430,TTA13,LAX,18:05,18:01,SEA,20:50,21:03
20220430,TTA36,SEA,18:15,18:17,PDX,19:15,19:15
20220430,TTA37,PDX,20:15,20:26,SEA,21:15,21:24
20220501,TTA30,SEA,06:15,06:11,PDX,07:15,07:21
20220501,TTA10,SEA,06:10,06:17,LAX,08:55,08:55
20220501,TTA20,SEA,06:30,07:12,SFO,08:40,08:57
20220501,TTA31,PDX,08:15,08:10,SEA,09:15,09:14
20220501,TTA11,LAX,09:50,09:45,SEA,12:35,12:43
20220501,TTA21,SFO,10:05,10:15,SEA,12:15,12:28
20220501,TTA32,SEA,10:15,10:24,PDX,11:15,11:23
20220501,TTA33,PDX,12:15,12:13,SEA,13:15,13:14
20220501,TTA22,SEA,13:35,13:42,SFO,15:45,15:52
20220501,TTA12,SEA,14:05,14:14,LAX,16:50,16:58
20220501,TTA34,SEA,14:15,14:15,PDX,15:15,15:10
20220501,TTA35,PDX,16:15,16:30,SEA,17:15,17:20
20220501,TTA23,SFO,17:35,17:36,SEA,19:45,19:44
20220501,TTA36,SEA,18:15,18:19,PDX,19:15,19:10
20220501,TTA13,LAX,18:05,18:46,SEA,20:50,20:54
20220501,TTA37,PDX,20:15,20:18,SEA,21:15,21:25
20220502,TTA30,SEA,06:15,06:15,PDX,07:15,07:19
20220502,TTA10,SEA,06:10,06:22,LAX,08:55,09:05
20220502,TTA20,SEA,06:30,06:32,SFO,08:40,08:44
20220502,TTA31,PDX,08:15,08:24,SEA,09:15,09:31
20220502,TTA11,LAX,09:50,10:02,SEA,12:35,12:52
20220502,TTA32,SEA,10:15,10:30,PDX,11:15,11:15
20220502,TTA21,SFO,10:05,11:41,SEA,12:15,12:19
20220502,TTA33,PDX,12:15,12:22,SEA,13:15,13:23
20220502,TTA22,SEA,13:35,13:37,SFO,15:45,15:49
20220502,TTA12,SEA,14:05,14:04,LAX,16:50,16:58
20220502,TTA34,SEA,14:15,14:24,PDX,15:15,15:32
20220502,TTA35,PDX,16:15,16:14,SEA,17:15,17:18
20220502,TTA23,SFO,17:35,17:45,SEA,19:45,19:46
20220502,TTA13,LAX,18:05,18:06,SEA,20:50,20:50
20220502,TTA36,SEA,18:15,18:57,PDX,19:15,19:25
20220502,TTA37,PDX,20:15,20:25,SEA,21:15,21:13
20220503,TTA30,SEA,06:15,06:18,PDX,07:15,07:22
20220503,TTA10,SEA,06:10,06:29,LAX,08:55,08:55
20220503,TTA20,SEA,06:30,06:40,SFO,08:40,08:40
20220503,TTA31,PDX,08:15,08:15,SEA,09:15,09:18
20220503,TTA11,LAX,09:50,09:51,SEA,12:35,12:33
20220503,TTA21,SFO,10:05,10:09,SEA,12:15,12:23
20220503,TTA32,SEA,10:15,10:25,PDX,11:15,11:35
20220503,TTA33,PDX,12:15,12:18,SEA,13:15,13:27
20220503,TTA22,SEA,13:35,13:35,SFO,15:45,15:41
20220503,TTA12,SEA,14:05,14:06,LAX,16:50,17:04
20220503,TTA34,SEA,14:15,14:25,PDX,15:15,15:12
20220503,TTA35,PDX,16:15,17:15,SEA,17:15,17:10
20220503,TTA23,SFO,17:35,17:39,SEA,19:45,19:52
20220503,TTA13,LAX,18:05,18:12,SEA,20:50,20:49
20220503,TTA36,SEA,18:15,18:57,PDX,19:15,19:22
20220503,TTA37,PDX,20:15,20:15,SEA,21:15,21:20
20220504,TTA10,SEA,06:10,06:11,LAX,08:55,09:05
20220504,TTA30,SEA,06:15,06:29,PDX,07:15,07:24
20220504,TTA20,SEA,06:30,06:37,SFO,08:40,08:40
20220504,TTA31,PDX,08:15,08:29,SEA,09:15,10:10
20220504,TTA11,LAX,09:50,10:01,SEA,12:35,12:35
20220504,TTA21,SFO,10:05,10:09,SEA,12:15,12:12
20220504,TTA32,SEA,10:15,10:16,PDX,11:15,11:19
20220504,TTA22,SEA,13:35,13:35,SFO,15:45,16:03
20220504,TTA33,PDX,12:15,13:50,SEA,13:15,13:24
20220504,TTA12,SEA,14:05,14:03,LAX,16:50,17:10
20220504,TTA34,SEA,14:15,14:29,PDX,15:15,15:17
20220504,TTA35,PDX,16:15,16:18,SEA,17:15,17:15
20220504,TTA23,SFO,17:35,17:51,SEA,19:45,20:02
20220504,TTA36,SEA,18:15,18:13,PDX,19:15,19:14
20220504,TTA13,LAX,18:05,18:23,SEA,20:50,20:50
20220504,TTA37,PDX,20:15,20:35,SEA,21:15,21:11
20220505,TTA21,SFO,10:05,,SEA,12:15,
20220505,TTA20,SEA,06:30,,SFO,08:40,
20220505,TTA10,SEA,06:10,06:17,LAX,08:55,09:14
20220505,TTA30,SEA,06:15,06:21,PDX,07:15,07:23
20220505,TTA31,PDX,08:15,08:23,SEA,09:15,09:12
20220505,TTA11,LAX,09:50,09:45,SEA,12:35,12:54
20220505,TTA32,SEA,10:15,10:22,PDX,11:15,11:22
20220505,TTA33,PDX,12:15,12:22,SEA,13:15,13:14
20220505,TTA22,SEA,13:35,13:41,SFO,15:45,15:49
20220505,TTA12,SEA,14:05,14:07,LAX,16:50,16:53
20220505,TTA34,SEA,14:15,14:24,PDX,15:15,15:31
20220505,TTA35,PDX,16:15,16:08,SEA,17:15,17:14
20220505,TTA23,SFO,17:35,17:44,SEA,19:45,19:49
20220505,TTA13,LAX,18:05,18:01,SEA,20:50,20:53
20220505,TTA36,SEA,18:15,18:27,PDX,19:15,19:12
20220505,TTA37,PDX,20:15,20:24,SEA,21:15,21:24
20220506,TTA10,SEA,06:10,06:13,LAX,08:55,08:54
20220506,TTA30,SEA,06:15,06:20,PDX,07:15,07:10
20220506,TTA20,SEA,06:30,06:26,SFO,08:40,08:52
20220506,TTA31,PDX,08:15,08:21,SEA,09:15,09:15
20220506,TTA11,LAX,09:50,09:46,SEA,12:35,12:28
20220506,TTA21,SFO,10:05,10:11,SEA,12:15,12:13
20220506,TTA32,SEA,10:15,10:12,PDX,11:15,11:24
20220506,TTA33,PDX,12:15,12:24,SEA,13:15,13:19
20220506,TTA22,SEA,13:35,13:40,SFO,15:45,15:46
20220506,TTA12,SEA,14:05,14:09,LAX,16:50,16:59
20220506,TTA34,SEA,14:15,14:21,PDX,15:15,15:21
20220506,TTA35,PDX,16:15,16:22,SEA,17:15,17:21
20220506,TTA23,SFO,17:35,17:31,SEA,19:45,19:40
20220506,TTA36,SEA,18:15,18:12,PDX,19:15,19:26
20220506,TTA13,LAX,18:05,18:19,SEA,20:50,20:50
20220506,TTA37,PDX,20:15,20:15,SEA,21:15,21:22
20220507,TTA10,SEA,06:10,06:13,LAX,08:55,09:02
20220507,TTA30,SEA,06:15,06:17,PDX,07:15,07:21
20220507,TTA20,SEA,06:30,06:25,SFO,08:40,08:40
20220507,TTA31,PDX,08:15,08:10,SEA,09:15,09:22
20220507,TTA11,LAX,09:50,10:09,SEA,12:35,12:35
20220507,TTA21,SFO,10:05,10:10,SEA,12:15,12:10
20220507,TTA32,SEA,10:15,10:20,PDX,11:15,11:23
20220507,TTA33,PDX,12:15,12:17,SEA,13:15,13:22
20220507,TTA22,SEA,13:35,14:16,SFO,15:45,15:45
20220507,TTA34,SEA,14:15,14:30,PDX,15:15,15:10
20220507,TTA12,SEA,14:05,15:00,LAX,16:50,16:59
20220507,TTA35,PDX,16:15,16:26,SEA,17:15,17:21
20220507,TTA23,SFO,17:35,17:54,SEA,19:45,20:00
20220507,TTA13,LAX,18:05,18:09,SEA,20:50,20:49
20220507,TTA36,SEA,18:15,18:55,PDX,19:15,19:13
20220507,TTA37,PDX,20:15,20:14,SEA,21:15,21:56
20220508,TTA10,SEA,06:10,06:08,LAX,08:55,08:55
20220508,TTA30,SEA,06:15,06:14,PDX,07:15,07:23
20220508,TTA20,SEA,06:30,06:35,SFO,08:40,08:51
20220508,TTA31,PDX,08:15,08:23,SEA,09:15,10:50
20220508,TTA11,LAX,09:50,10:00,SEA,12:35,12:37
20220508,TTA21,SFO,10:05,10:05,SEA,12:15,12:15
20220508,TTA32,SEA,10:15,10:17,PDX,11:15,11:22
20220508,TTA33,PDX,12:15,12:18,SEA,13:15,13:25
20220508,TTA22,SEA,13:35,13:55,SFO,15:45,15:52
20220508,TTA12,SEA,14:05,14:04,LAX,16:50,16:50
20220508,TTA34,SEA,14:15,14:23,PDX,15:15,15:23
20220508,TTA35,PDX,16:15,16:15,SEA,17:15,17:22
20220508,TTA23,SFO,17:35,17:35,SEA,19:45,19:57
20220508,TTA13,LAX,18:05,18:10,SEA,20:50,20:47
20220508,TTA36,SEA,18:15,18:14,PDX,19:15,19:18
20220508,TTA37,PDX,20:15,20:13,SEA,21:15,21:28
20220509,TTA30,SEA,06:15,06:23,PDX,07:15,07:11
20220509,TTA10,SEA,06:10,06:26,LAX,08:55,08:50
20220509,TTA20,SEA,06:30,07:30,SFO,08:40,08:44
20220509,TTA31,PDX,08:15,08:15,SEA,09:15,09:24
20220509,TTA11,LAX,09:50,09:52,SEA,12:35,12:43
20220509,TTA21,SFO,10:05,10:03,SEA,12:15,12:23
20220509,TTA32,SEA,10:15,10:13,PDX,11:15,11:21
20220509,TTA33,PDX,12:15,12:16,SEA,13:15,13:16
20220509,TTA22,SEA,13:35,13:44,SFO,15:45,15:45
20220509,TTA34,SEA,14:15,14:10,PDX,15:15,15:17
20220509,TTA12,SEA,14:05,14:12,LAX,16:50,16:50
20220509,TTA35,PDX,16:15,16:17,SEA,17:15,17:11
20220509,TTA23,SFO,17:35,17:47,SEA,19:45,19:42
20220509,TTA13,LAX,18:05,18:04,SEA,20:50,20:53
20220509,TTA36,SEA,18:15,18:16,PDX,19:15,19:19
20220509,TTA37,PDX,20:15,20:33,SEA,21:15,21:29
20220510,TTA10,SEA,06:10,06:20,LAX,08:55,09:03
20220510,TTA30,SEA,06:15,06:27,PDX,07:15,07:15
20220510,TTA20,SEA,06:30,06:38,SFO,08:40,08:36
20220510,TTA31,PDX,08:15,08:56,SEA,09:15,09:56
20220510,TTA11,LAX,09:50,09:46,SEA,12:35,12:37
20220510,TTA21,SFO,10:05,10:06,SEA,12:15,12:17
20220510,TTA32,SEA,10:15,10:55,PDX,11:15,11:18
20220510,TTA33,PDX,12:15,12:15,SEA,13:15,13:16
20220510,TTA22,SEA,13:35,13:42,SFO,15:45,15:45
20220510,TTA12,SEA,14:05,14:14,LAX,16:50,16:56
20220510,TTA34,SEA,14:15,14:28,PDX,15:15,15:18
20220510,TTA35,PDX,16:15,16:19,SEA,17:15,17:35
20220510,TTA23,SFO,17:35,17:54,SEA,19:45,19:45
20220510,TTA13,LAX,18:05,18:11,SEA,20:50,20:59
20220510,TTA36,SEA,18:15,18:34,PDX,19:15,20:15
20220510,TTA37,PDX,20:15,20:18,SEA,21:15,21:15
20220511,TTA10,SEA,06:10,06:10,LAX,08:55,09:14
20220511,TTA30,SEA,06:15,06:20,PDX,07:15,07:13
20220511,TTA20,SEA,06:30,06:32,SFO,08:40,08:45
20220511,TTA31,PDX,08:15,08:25,SEA,09:15,09:13
20220511,TTA11,LAX,09:50,09:49,SEA,12:35,12:42
20220511,TTA32,SEA,10:15,10:25,PDX,11:15,11:15
20220511,TTA21,SFO,10:05,11:05,SEA,12:15,12:56
20220511,TTA33,PDX,12:15,12:12,SEA,13:15,13:17
20220511,TTA22,SEA,13:35,13:35,SFO,15:45,15:59
20220511,TTA12,SEA,14:05,14:11,LAX,16:50,16:57
20220511,TTA34,SEA,14:15,14:22,PDX,15:15,15:16
20220511,TTA35,PDX,16:15,17:15,SEA,17:15,17:23
20220511,TTA36,SEA,18:15,18:10,PDX,19:15,19:17
20220511,TTA23,SFO,17:35,18:17,SEA,19:45,20:03
20220511,TTA13,LAX,18:05,18:22,SEA,20:50,21:00
20220511,TTA37,PDX,20:15,20:31,SEA,21:15,21:16
20220512,TTA20,SEA,06:30,06:26,SFO,08:40,08:48
20220512,TTA30,SEA,06:15,06:27,PDX,07:15,07:10
20220512,TTA10,SEA,06:10,07:10,LAX,08:55,08:55
20220512,TTA31,PDX,08:15,08:17,SEA,09:15,09:11
20220512,TTA11,LAX,09:50,09:57,SEA,12:35,14:11
20220512,TTA21,SFO,10:05,10:06,SEA,12:15,12:14
20220512,TTA32,SEA,10:15,10:29,PDX,11:15,11:10
20220512,TTA33,PDX,12:15,12:14,SEA,13:15,13:20
20220512,TTA22,SEA,13:35,13:51,SFO,15:45,15:45
20220512,TTA12,SEA,14:05,13:59,LAX,16:50,17:00
20220512,TTA34,SEA,14:15,14:13,PDX,15:15,15:23
20220512,TTA35,PDX,16:15,16:20,SEA,17:15,17:27
20220512,TTA23,SFO,17:35,17:30,SEA,19:45,19:45
20220512,TTA13,LAX,18:05,18:02,SEA,20:50,20:50
20220512,TTA36,SEA,18:15,18:24,PDX,19:15,19:19
20220512,TTA37,PDX,20:15,20:17,SEA,21:15,21:18
20220513,TTA22,SEA,13:35,,SFO,15:45,
20220513,TTA23,SFO,17:35,,SEA,19:45,
20220513,TTA10,SEA,06:10,06:14,LAX,08:55,08:59
20220513,TTA30,SEA,06:15,06:15,PDX,07:15,07:16
20220513,TTA20,SEA,06:30,06:25,SFO,08:40,08:38
20220513,TTA31,PDX,08:15,08:10,SEA,09:15,09:10
20220513,TTA11,LAX,09:50,09:53,SEA,12:35,12:39
20220513,TTA21,SFO,10:05,10:11,SEA,12:15,12:28
20220513,TTA32,SEA,10:15,10:31,PDX,11:15,11:18
20220513,TTA33,PDX,12:15,12:32,SEA,13:15,13:13
20220513,TTA12,SEA,14:05,14:01,LAX,16:50,16:44
20220513,TTA34,SEA,14:15,14:17,PDX,15:15,15:20
20220513,TTA35,PDX,16:15,16:13,SEA,17:15,17:22
20220513,TTA13,LAX,18:05,18:06,SEA,20:50,20:43
20220513,TTA36,SEA,18:15,18:23,PDX,19:15,19:15
20220513,TTA37,PDX,20:15,20:17,SEA,21:15,21:22
20220514,TTA22,SEA,13:35,,SFO,15:45,
20220514,TTA23,SFO,17:35,,SEA,19:45,
20220514,TTA10,SEA,06:10,06:20,LAX,08:55,09:03
20220514,TTA30,SEA,06:15,06:26,PDX,07:15,07:19
20220514,TTA20,SEA,06:30,06:30,SFO,08:40,08:42
20220514,TTA31,PDX,08:15,08:08,SEA,09:15,09:17
20220514,TTA11,LAX,09:50,09:58,SEA,12:35,12:34
20220514,TTA21,SFO,10:05,10:00,SEA,12:15,12:25
20220514,TTA32,SEA,10:15,10:21,PDX,11:15,11:24
20220514,TTA33,PDX,12:15,12:16,SEA,13:15,13:22
20220514,TTA12,SEA,14:05,14:07,LAX,16:50,16:51
20220514,TTA34,SEA,14:15,14:21,PDX,15:15,15:23
20220514,TTA35,PDX,16:15,16:23,SEA,17:15,17:09
20220514,TTA13,LAX,18:05,18:02,SEA,20:50,20:49
20220514,TTA36,SEA,18:15,18:15,PDX,19:15,19:24
20220514,TTA37,PDX,20:15,20:15,SEA,21:15,21:23
20220515,TTA10,SEA,06:10,06:14,LAX,08:55,09:03
20220515,TTA30,SEA,06:15,06:15,PDX,07:15,07:24
20220515,TTA20,SEA,06:30,06:29,SFO,08:40,08:47
20220515,TTA31,PDX,08:15,08:28,SEA,09:15,09:15
20220515,TTA11,LAX,09:50,09:55,SEA,12:35,12:42
20220515,TTA21,SFO,10:05,10:14,SEA,12:15,12:16
20220515,TTA32,SEA,10:15,10:30,PDX,11:15,11:20
20220515,TTA33,PDX,12:15,12:33,SEA,13:15,13:30
20220515,TTA22,SEA,13:35,13:37,SFO,15:45,15:53
20220515,TTA12,SEA,14:05,14:02,LAX,16:50,17:01
20220515,TTA34,SEA,14:15,14:35,PDX,15:15,15:23
20220515,TTA35,PDX,16:15,16:11,SEA,17:15,17:12
20220515,TTA23,SFO,17:35,17:37,SEA,19:45,19:45
20220515,TTA13,LAX,18:05,18:10,SEA,20:50,20:54
20220515,TTA36,SEA,18:15,18:13,PDX,19:15,19:11
20220515,TTA37,PDX,20:15,20:09,SEA,21:15,21:22
20220516,TTA30,SEA,06:15,06:15,PDX,07:15,07:18
20220516,TTA20,SEA,06:30,06:35,SFO,08:40,08:40
20220516,TTA10,SEA,06:10,07:05,LAX,08:55,08:59
20220516,TTA31,PDX,08:15,08:25,SEA,09:15,09:33
20220516,TTA11,LAX,09:50,09:50,SEA,12:35,12:39
20220516,TTA21,SFO,10:05,10:05,SEA,12:15,12:23
20220516,TTA32,SEA,10:15,10:09,PDX,11:15,11:20
20220516,TTA33,PDX,12:15,12:15,SEA,13:15,13:11
20220516,TTA22,SEA,13:35,13:37,SFO,15:45,15:54
20220516,TTA12,SEA,14:05,14:15,LAX,16:50,16:53
20220516,TTA34,SEA,14:15,14:30,PDX,15:15,15:25
20220516,TTA35,PDX,16:15,16:15,SEA,17:15,17:13
20220516,TTA23,SFO,17:35,17:43,SEA,19:45,19:55
20220516,TTA13,LAX,18:05,18:14,SEA,20:50,20:53
20220516,TTA36,SEA,18:15,18:29,PDX,19:15,19:56
20220516,TTA37,PDX,20:15,21:50,SEA,21:15,21:20
20220517,TTA10,SEA,06:10,06:22,LAX,08:55,09:10
20220517,TTA30,SEA,06:15,06:25,PDX,07:15,07:17
20220517,TTA20,SEA,06:30,06:36,SFO,08:40,10:15
20220517,TTA31,PDX,08:15,08:26,SEA,09:15,09:25
20220517,TTA11,LAX,09:50,09:55,SEA,12:35,12:35
20220517,TTA21,SFO,10:05,10:15,SEA,12:15,12:13
20220517,TTA32,SEA,10:15,10:20,PDX,11:15,11:09
20220517,TTA33,PDX,12:15,12:21,SEA,13:15,13:11
20220517,TTA22,SEA,13:35,13:49,SFO,15:45,15:40
20220517,TTA12,SEA,14:05,14:08,LAX,16:50,16:50
20220517,TTA34,SEA,14:15,14:16,PDX,15:15,15:23
20220517,TTA35,PDX,16:15,16:15,SEA,17:15,18:51
20220517,TTA23,SFO,17:35,17:36,SEA,19:45,19:46
20220517,TTA13,LAX,18:05,18:19,SEA,20:50,20:50
20220517,TTA36,SEA,18:15,18:19,PDX,19:15,19:21
20220517,TTA37,PDX,20:15,20:24,SEA,21:15,21:35
20220518,TTA30,SEA,06:15,,PDX,07:15,
20220518,TTA31,PDX,08:15,,SEA,09:15,
20220518,TTA10,SEA,06:10,06:05,LAX,08:55,08:59
20220518,TTA20,SEA,06:30,06:26,SFO,08:40,08:40
20220518,TTA11,LAX,09:50,09:48,SEA,12:35,12:38
20220518,TTA21,SFO,10:05,10:08,SEA,12:15,12:14
20220518,TTA32,SEA,10:15,10:16,PDX,11:15,11:15
20220518,TTA33,PDX,12:15,12:18,SEA,13:15,13:34
20220518,TTA22,SEA,13:35,13:42,SFO,15:45,16:26
20220518,TTA12,SEA,14:05,14:13,LAX,16:50,16:50
20220518,TTA34,SEA,14:15,14:56,PDX,15:15,15:19
20220518,TTA35,PDX,16:15,16:16,SEA,17:15,17:56
20220518,TTA23,SFO,17:35,17:31,SEA,19:45,19:43
20220518,TTA13,LAX,18:05,17:59,SEA,20:50,20:53
20220518,TTA36,SEA,18:15,18:19,PDX,19:15,20:10
20220518,TTA37,PDX,20:15,20:26,SEA,21:15,21:14
20220519,TTA10,SEA,06:10,06:20,LAX,08:55,09:36
20220519,TTA30,SEA,06:15,06:23,PDX,07:15,08:51
20220519,TTA20,SEA,06:30,06:30,SFO,08:40,08:41
20220519,TTA31,PDX,08:15,08:18,SEA,09:15,09:22
20220519,TTA11,LAX,09:50,09:54,SEA,12:35,12:45
20220519,TTA21,SFO,10:05,10:03,SEA,12:15,12:11
20220519,TTA32,SEA,10:15,10:18,PDX,11:15,11:56
20220519,TTA33,PDX,12:15,12:33,SEA,13:15,13:13
20220519,TTA22,SEA,13:35,13:38,SFO,15:45,15:52
20220519,TTA34,SEA,14:15,14:14,PDX,15:15,16:10
20220519,TTA12,SEA,14:05,14:21,LAX,16:50,17:03
20220519,TTA35,PDX,16:15,16:55,SEA,17:15,17:20
20220519,TTA23,SFO,17:35,17:31,SEA,19:45,19:41
20220519,TTA13,LAX,18:05,18:10,SEA,20:50,21:00
20220519,TTA36,SEA,18:15,18:15,PDX,19:15,19:15
20220519,TTA37,PDX,20:15,20:22,SEA,21:15,21:23
20220520,TTA10,SEA,06:10,06:06,LAX,08:55,08:55
20220520,TTA30,SEA,06:15,06:33,PDX,07:15,07:15
20220520,TTA20,SEA,06:30,06:36,SFO,08:40,08:44
20220520,TTA31,PDX,08:15,08:25,SEA,09:15,09:09
20220520,TTA11,LAX,09:50,09:50,SEA,12:35,12:32
20220520,TTA32,SEA,10:15,10:08,PDX,11:15,11:25
20220520,TTA21,SFO,10:05,11:40,SEA,12:15,12:20
20220520,TTA33,PDX,12:15,12:11,SEA,13:15,13:15
20220520,TTA22,SEA,13:35,13:36,SFO,15:45,15:52
20220520,TTA12,SEA,14:05,14:00,LAX,16:50,17:06
20220520,TTA34,SEA,14:15,14:18,PDX,15:15,15:21
20220520,TTA35,PDX,16:15,16:35,SEA,17:15,17:11
20220520,TTA23,SFO,17:35,17:36,SEA,19:45,19:48
20220520,TTA36,SEA,18:15,18:16,PDX,19:15,19:16
20220520,TTA13,LAX,18:05,18:17,SEA,20:50,20:55
20220520,TTA37,PDX,20:15,20:24,SEA,21:15,21:27
20220521,TTA10,SEA,06:10,06:15,LAX,08:55,08:50
20220521,TTA20,SEA,06:30,06:37,SFO,08:40,08:41
20220521,TTA30,SEA,06:15,07:10,PDX,07:15,07:15
20220521,TTA31,PDX,08:15,08:24,SEA,09:15,09:30
20220521,TTA11,LAX,09:50,10:00,SEA,12:35,12:36
20220521,TTA21,SFO,10:05,10:11,SEA,12:15,12:17
20220521,TTA32,SEA,10:15,10:16,PDX,11:15,11:22
20220521,TTA33,PDX,12:15,12:12,SEA,13:15,13:14
20220521,TTA22,SEA,13:35,13:35,SFO,15:45,15:45
20220521,TTA12,SEA,14:05,14:13,LAX,16:50,16:50
20220521,TTA34,SEA,14:15,14:22,PDX,15:15,15:10
20220521,TTA35,PDX,16:15,16:12,SEA,17:15,17:34
20220521,TTA23,SFO,17:35,17:36,SEA,19:45,19:50
20220521,TTA36,SEA,18:15,18:33,PDX,19:15,19:15
20220521,TTA13,LAX,18:05,18:46,SEA,20:50,20:48
20220521,TTA37,PDX,20:15,20:29,SEA,21:15,21:21
20220522,TTA30,SEA,06:15,06:23,PDX,07:15,07:16
20220522,TTA20,SEA,06:30,06:34,SFO,08:40,10:16
20220522,TTA10,SEA,06:10,07:05,LAX,08:55,08:56
20220522,TTA31,PDX,08:15,08:15,SEA,09:15,09:23
